customer_id,company_name,industry,company_size_band,country,signup_date,acquisition_channel,assigned_csm
CUST01803,May Group,Financial Services,SMB,United Kingdom,2023-12-12,Organic,
CUST01804,English-Dominguez,Education,SMB,United States,2025-08-27,Organic,
CUST01805,Hanson-Gibson,Software,SMB,Netherlands,2025-02-05,Paid,
CUST01806,Arnold-Cole,Education,SMB,Canada,2024-02-02,Outbound Sales,
CUST01807,Perez-Coleman,Financial Services,SMB,Germany,2024-11-03,Outbound Sales,
CUST01808,Lane Ltd,Logistics,Mid-Market,United States,2025-09-14,Referral,Jamie Arnold
CUST01809,Joseph LLC,Construction,SMB,United States,2025-11-19,Organic,
CUST01810,House-Johnston,Hospitality,SMB,United Kingdom,2025-04-05,Outbound Sales,
CUST01811,Good PLC,Logistics,Mid-Market,Canada,2023-09-06,Paid,
CUST01812,Bush-Wilson,Financial Services,Enterprise,Singapore,2024-06-28,Organic,Jamie Arnold
CUST01813,Nixon-Miller,Hospitality,Enterprise,Singapore,2025-08-06,Paid,Gina Moore
CUST01814,"Simon, Terrell and Terrell",Hospitality,SMB,United States,2025-02-19,Organic,
CUST01815,Marshall-Miller,Retail,Enterprise,India,2024-12-21,Paid,Allison Hill
CUST01816,"Davis, Kennedy and Harmon",Software,Mid-Market,India,2025-07-30,Referral,Gina Moore
CUST01817,"Miller, Schultz and Yates",Manufacturing,SMB,United Kingdom,2024-10-06,Outbound Sales,
CUST01818,Austin-Berger,Healthcare,SMB,United Kingdom,2025-11-21,Organic,
CUST01819,"Osborne, Harrison and Hunt",Retail,SMB,United States,2025-02-07,Referral,
CUST01820,Berry-Rivera,Construction,Enterprise,United States,2023-12-16,Outbound Sales,Noah Rhodes
CUST01821,Yu-Yates,Logistics,Mid-Market,India,2024-09-30,Referral,Ryan Munoz
CUST01822,Jackson-Neal,Manufacturing,SMB,United States,2025-08-26,Organic,
CUST01823,"Curry, Acosta and Elliott",Media,Enterprise,Canada,2025-03-15,Paid,Connie Lawrence
CUST01824,Soto PLC,Hospitality,SMB,Australia,2025-11-24,Outbound Sales,
CUST01825,Berry Ltd,Manufacturing,Enterprise,United Kingdom,2025-05-30,Outbound Sales,Allison Hill
CUST01826,Lamb-Weber,Retail,Enterprise,United Kingdom,2025-04-25,Referral,
CUST01827,Washington-Martinez,Healthcare,SMB,India,2025-03-02,Organic,
CUST01828,York LLC,Logistics,Mid-Market,Germany,2024-09-29,Paid,
CUST01829,Anderson-Campbell,Healthcare,SMB,United States,2025-11-12,Paid,
CUST01830,Smith-Rodriguez,Construction,SMB,United Kingdom,2024-12-08,Paid,
CUST01831,Kent Ltd,Logistics,SMB,Canada,2024-03-04,Paid,
CUST01832,Hopkins LLC,Construction,SMB,France,2025-04-27,Referral,
CUST01833,Green Ltd,Logistics,Enterprise,Australia,2025-08-03,Paid,
CUST01834,Washington PLC,Education,Mid-Market,Singapore,2024-04-23,Organic,Gabrielle Davis
CUST01835,Cooper Inc,Healthcare,SMB,Singapore,2023-08-11,Organic,
CUST01836,Larson and Sons,Unknown,SMB,United States,2025-08-19,Referral,Ryan Munoz
CUST01837,Mullins-Gutierrez,Education,SMB,United Kingdom,2024-02-01,Referral,
CUST01838,Young-Alexander,Retail,Mid-Market,India,2023-01-13,Outbound Sales,
CUST01839,"Jackson, Lane and Wilkinson",Construction,Enterprise,United States,2025-10-29,Outbound Sales,
CUST01840,May Inc,Hospitality,SMB,India,2025-11-11,Referral,
CUST01841,Jackson Group,Manufacturing,Enterprise,United Kingdom,2025-04-23,Paid,
CUST01842,Turner-Reese,Healthcare,SMB,Canada,2025-06-16,Outbound Sales,
CUST01843,"Hall, Vega and Price",Logistics,Enterprise,France,2023-11-02,Paid,Gina Moore
CUST01844,Thomas-Berg,Software,SMB,Canada,2025-10-17,Outbound Sales,
CUST01845,Roberts Group,Manufacturing,SMB,Australia,2025-03-10,Organic,
CUST01846,Gregory-Nixon,Logistics,Enterprise,United Kingdom,2025-10-07,Paid,Allison Hill
CUST01847,"Blanchard, Davis and Schmidt",Hospitality,SMB,United States,2025-10-26,Paid,
CUST01848,Blanchard-Reynolds,Logistics,SMB,United States,2024-01-10,Paid,
CUST01849,"Garrison, Rogers and Adams",Manufacturing,SMB,Germany,2025-06-23,Referral,
CUST01850,Scott PLC,Financial Services,Enterprise,Canada,2025-01-11,Organic,Abigail Shaffer
CUST01851,Murray-Leonard,Financial Services,SMB,Australia,2024-07-19,Paid,
CUST01852,Navarro PLC,Manufacturing,SMB,United States,2024-04-19,Outbound Sales,
CUST01853,Meyer Ltd,Manufacturing,SMB,Canada,2025-06-17,Referral,
CUST01854,"Kaiser, Edwards and Smith",Logistics,SMB,United States,2024-08-20,Organic,
CUST01855,Decker Inc,Media,SMB,Canada,2025-06-02,Paid,
CUST01856,Davis-Garcia,Logistics,SMB,United States,2025-03-16,Organic,
CUST01857,Bell-Hardy,Logistics,SMB,France,2025-07-07,Organic,
CUST01858,Lee-Johnson,Education,Mid-Market,Australia,2025-08-31,Paid,Daniel Wagner
CUST01859,Brown PLC,Education,SMB,Canada,2025-03-14,Referral,
CUST01860,"Shannon, Robinson and Greene",Logistics,Enterprise,Netherlands,2025-08-21,Outbound Sales,Abigail Shaffer
CUST01861,Erickson Inc,Education,SMB,Canada,2025-09-14,Paid,
CUST01862,Gates and Sons,Construction,SMB,United States,2025-07-13,Organic,
CUST01863,Douglas-Yoder,Hospitality,SMB,United States,2025-06-29,Paid,
CUST01864,"Pratt, Lopez and Rodriguez",Hospitality,SMB,Singapore,2024-11-08,Referral,
CUST01865,King Group,Construction,SMB,Netherlands,2025-05-04,Paid,
CUST01866,"Mayer, Fowler and Livingston",Software,Enterprise,India,2024-06-05,Paid,
CUST01867,Hammond-Schwartz,Manufacturing,Mid-Market,India,2025-01-04,Referral,Daniel Wagner
CUST01868,"Carrillo, Morris and Martin",Construction,SMB,Australia,2025-11-19,Paid,
CUST01869,Ramirez Inc,Software,Mid-Market,Canada,2025-09-12,Outbound Sales,Abigail Shaffer
CUST01870,Price-Ferrell,Logistics,Enterprise,India,2025-09-23,Referral,
CUST01871,Sosa-Baker,Media,SMB,United States,2025-09-30,Organic,
CUST01872,Jones-Krause,Retail,Mid-Market,Singapore,2024-04-11,Outbound Sales,
CUST01873,Bishop and Sons,Hospitality,SMB,Singapore,2024-12-18,Organic,
CUST01874,"Vasquez, Thomas and Mack",Media,SMB,Canada,2025-08-23,Outbound Sales,
CUST01875,Mendez Inc,Education,Mid-Market,United States,2023-10-01,Outbound Sales,Daniel Wagner
CUST01876,Baldwin-Garcia,Logistics,SMB,Germany,2024-12-10,Outbound Sales,
CUST01877,Jones Ltd,Logistics,SMB,United States,2025-04-10,Paid,
CUST01878,Waters-Smith,Software,Enterprise,France,2024-08-06,Paid,Gina Moore
CUST01879,Hernandez-Bowman,Media,Enterprise,Ireland,2024-07-05,Referral,Angie Henderson
CUST01880,Ortega LLC,Logistics,SMB,United States,2025-01-18,Paid,Jamie Arnold
CUST01881,Graves Group,Retail,Mid-Market,United States,2025-03-29,Paid,Abigail Shaffer
CUST01882,"Smith, Zimmerman and Wise",Software,SMB,United States,2025-03-12,Organic,
CUST01883,Graham-Anthony,Construction,SMB,Germany,2025-07-25,Organic,
CUST01884,Fernandez Inc,Retail,SMB,Australia,2024-08-04,Paid,
CUST01885,Finley-Meyers,Software,Enterprise,Canada,2025-04-13,Paid,
CUST01886,Martinez-Nichols,Financial Services,Mid-Market,United States,2025-09-13,Paid,
CUST01887,Cook-Turner,Financial Services,Mid-Market,United States,2025-06-25,Organic,Gina Moore
CUST01888,Chen Ltd,Healthcare,SMB,India,2024-06-29,Organic,
CUST01889,Diaz LLC,Hospitality,SMB,United States,2024-07-08,Paid,
CUST01890,Randall LLC,Financial Services,SMB,Ireland,2025-07-03,Paid,
CUST01891,"Harris, Spencer and Ponce",Logistics,SMB,Australia,2024-03-20,Organic,
CUST01892,"Lee, Dominguez and Mosley",Manufacturing,SMB,United Kingdom,2025-09-27,Referral,
CUST01893,"Barker, Tucker and Mcclure",Financial Services,Mid-Market,United States,2025-07-15,Paid,
CUST01894,Moss-Taylor,Media,Enterprise,France,2025-10-16,Paid,Cristian Santos
CUST01895,Johnson PLC,Logistics,SMB,Germany,2025-10-03,Organic,
CUST01896,Burns Inc,Retail,Mid-Market,Ireland,2025-10-02,Organic,Gina Moore
CUST01897,"Schneider, Porter and Hanna",Hospitality,SMB,United States,2025-05-03,Outbound Sales,
CUST01898,Levy-Smith,Financial Services,Mid-Market,United States,2024-05-11,Organic,Monica Herrera
CUST01899,Brown-French,Retail,SMB,United States,2024-10-21,Organic,
CUST01900,Sullivan and Sons,Retail,SMB,Canada,2024-12-24,Outbound Sales,
CUST01901,"Contreras, Ellis and Gregory",Education,SMB,India,2025-03-27,Outbound Sales,
CUST01902,"Hernandez, Riley and Buckley",Healthcare,SMB,United States,2025-04-30,Organic,
CUST01903,Moss Group,Logistics,SMB,Canada,2023-11-26,Referral,
CUST01904,"Smith, Meadows and Montgomery",Software,SMB,United Kingdom,2025-07-06,Paid,
CUST01905,Haynes and Sons,Hospitality,SMB,Australia,2025-11-01,Referral,
CUST01906,Jackson Inc,Media,SMB,Netherlands,2023-12-31,Outbound Sales,
CUST01907,Hoover-Davis,Education,SMB,France,2024-11-03,Outbound Sales,
CUST01908,"Jackson, Garza and Meyers",Hospitality,SMB,Australia,2025-08-06,Organic,
CUST01909,Wilson PLC,Financial Services,SMB,United States,2024-10-21,Paid,
CUST01910,"Walker, Brock and Simmons",Logistics,SMB,United States,2023-08-16,Paid,
CUST01911,"Gregory, Nguyen and Daugherty",Hospitality,SMB,France,2025-07-13,Referral,
CUST01912,"Gardner, Morris and Oconnell",Healthcare,Mid-Market,United States,2025-02-19,Referral,
CUST01913,Duran PLC,Education,Mid-Market,United States,2025-06-19,Paid,Daniel Wagner
CUST01914,Rogers Inc,Software,SMB,Australia,2025-10-07,Paid,
CUST01915,Thomas-Perry,Healthcare,SMB,United States,2023-10-27,Organic,
CUST01916,"Wood, Martin and Sanchez",Hospitality,SMB,Germany,2025-07-19,Organic,
CUST01917,"Williams, Garcia and Boone",Healthcare,SMB,Canada,2024-03-18,Organic,
CUST01918,"Bennett, Moore and Hobbs",Financial Services,Mid-Market,United States,2024-12-08,Paid,
CUST01919,Smith and Sons,Financial Services,SMB,United States,2025-07-17,Paid,
CUST01920,Mann PLC,Software,SMB,Canada,2024-10-16,Organic,
CUST01921,Butler-Aguirre,Healthcare,SMB,India,2024-04-22,Organic,
CUST01922,Schwartz-Harris,Healthcare,Mid-Market,Singapore,2025-02-11,Organic,
CUST01923,"Nelson, Cole and Allen",Software,Mid-Market,United States,2025-10-13,Organic,
CUST01924,Bishop Inc,Healthcare,Enterprise,Germany,2025-10-31,Referral,Gina Moore
CUST01925,"White, Porter and Clements",Hospitality,SMB,United States,2024-11-24,Referral,
CUST01926,"Serrano, Turner and Barnes",Education,SMB,Australia,2025-09-27,Organic,
CUST01927,"Young, Wilson and Moreno",Construction,SMB,Germany,2024-01-19,Referral,
CUST01928,Montgomery PLC,Logistics,SMB,France,2023-06-23,Paid,Connie Lawrence
CUST01929,"Robinson, Townsend and Hopkins",Software,SMB,Canada,2024-09-27,Organic,
CUST01930,Brown-Rodriguez,Education,Mid-Market,India,2025-03-09,Referral,Allison Hill
CUST01931,Jennings Group,Logistics,SMB,United States,2024-07-20,Organic,
CUST01932,Thompson-Santiago,Construction,Mid-Market,France,2024-05-22,Referral,
CUST01933,Brown LLC,Manufacturing,Mid-Market,United States,2024-08-02,Organic,Cristian Santos
CUST01934,Clark-King,Logistics,Mid-Market,United States,2024-06-18,Referral,
CUST01935,"Trujillo, Chang and Williams",Hospitality,SMB,Germany,2024-11-23,Organic,
CUST01936,"Williams, Medina and Moore",Construction,Mid-Market,France,2023-11-12,Paid,Ryan Munoz
CUST01937,Washington Inc,Financial Services,SMB,United States,2024-09-20,Outbound Sales,
CUST01938,Jacobson Ltd,Media,SMB,United States,2024-09-06,Paid,
CUST01939,Watkins-Nguyen,Education,Enterprise,United Kingdom,2024-11-27,Outbound Sales,Connie Lawrence
CUST01940,Burgess LLC,Hospitality,Mid-Market,United States,2025-07-19,Paid,
CUST01941,Maxwell LLC,Logistics,Mid-Market,United States,2025-07-03,Outbound Sales,Jamie Arnold
CUST01942,Garcia Ltd,Education,SMB,United States,2025-01-11,Paid,
CUST01943,Kane-Bennett,Media,SMB,Singapore,2024-07-29,Organic,
CUST01944,Jones PLC,Construction,SMB,United States,2024-08-12,Organic,
CUST01945,Brown-Graham,Education,Mid-Market,United Kingdom,2025-07-02,Referral,Gina Moore
CUST01946,Reilly Group,Unknown,Enterprise,Singapore,2024-06-01,Organic,Noah Rhodes
CUST01947,Hughes and Sons,Media,SMB,India,2025-01-25,Outbound Sales,
CUST01948,Cortez-Chen,Education,Mid-Market,Germany,2023-06-23,Paid,
CUST01949,Harris-Martinez,Construction,SMB,United States,2025-09-17,Referral,
CUST01950,"Carroll, Ramirez and Rodriguez",Healthcare,Mid-Market,India,2024-09-14,Organic,
CUST01951,Ellis-Jackson,Logistics,SMB,United States,2025-02-10,Outbound Sales,
CUST01952,Robinson-Phillips,Construction,SMB,United States,2025-11-26,Organic,
CUST01953,Clarke Ltd,Logistics,Enterprise,United States,2025-11-16,Outbound Sales,
CUST01954,"Whitehead, Lane and Tran",Healthcare,SMB,Australia,2025-07-29,Outbound Sales,
CUST01955,Miller PLC,Logistics,Mid-Market,United States,2024-04-28,Paid,
CUST01956,Atkins-Robinson,Education,SMB,Canada,2025-11-28,Paid,
CUST01957,Hood-Ramirez,Manufacturing,SMB,United Kingdom,2025-06-22,Outbound Sales,
CUST01958,"Patterson, Salas and Wright",Retail,Mid-Market,United States,2024-06-09,Paid,Ryan Munoz
CUST01959,Riley-Snow,Construction,SMB,Canada,2023-06-07,Organic,
CUST01960,"Shah, Mcintyre and Villanueva",Logistics,Mid-Market,France,2025-05-22,Paid,
CUST01961,Baird-Williams,Financial Services,Mid-Market,United States,2024-02-27,Referral,
CUST01962,Quinn-Gordon,Education,Mid-Market,India,2025-05-10,Outbound Sales,
CUST01963,Schmidt-Mendoza,Financial Services,SMB,Singapore,2024-07-23,Outbound Sales,
CUST01964,"Nicholson, Chavez and Allen",Financial Services,Mid-Market,Australia,2025-01-18,Paid,Angie Henderson
CUST01965,"Mullins, Steele and Russell",Financial Services,Mid-Market,India,2025-06-11,Organic,
CUST01966,Anderson LLC,Retail,Mid-Market,Canada,2025-03-13,Outbound Sales,
CUST01967,Holland Inc,Healthcare,SMB,Netherlands,2024-04-11,Outbound Sales,
CUST01968,Castillo LLC,Healthcare,SMB,Netherlands,2024-07-15,Referral,
CUST01969,Warner PLC,Education,Enterprise,Ireland,2024-09-02,Referral,Cristian Santos
CUST01970,"Silva, Bray and Ford",Retail,SMB,Singapore,2024-11-06,Referral,
CUST01971,Sawyer Group,Healthcare,Mid-Market,Ireland,2023-10-14,Referral,
CUST01972,Clarke LLC,Logistics,SMB,United States,2025-03-29,Paid,
CUST01973,"Marshall, Schultz and Dalton",Healthcare,Mid-Market,Canada,2025-10-29,Outbound Sales,
CUST01974,Cruz Ltd,Manufacturing,SMB,United Kingdom,2024-05-24,Outbound Sales,
CUST01975,Schmidt-Phillips,Hospitality,SMB,Canada,2024-08-03,Organic,
CUST01976,Wolfe-Salazar,Hospitality,SMB,United States,2024-11-10,Referral,
CUST01977,"Norton, French and Miller",Retail,SMB,Canada,2024-11-04,Outbound Sales,
CUST01978,Fitzgerald-Brown,Retail,Mid-Market,Netherlands,2025-08-22,Organic,Angie Henderson
CUST01979,"Cox, Williams and Reyes",Education,Mid-Market,United States,2025-08-26,Referral,
CUST01980,Harvey-Diaz,Logistics,SMB,Germany,2025-06-12,Outbound Sales,
CUST01981,Wong Ltd,Financial Services,SMB,United Kingdom,2024-03-23,Referral,
CUST01982,Castro and Sons,Retail,SMB,Singapore,2023-01-25,Organic,
CUST01983,Zavala and Sons,Healthcare,SMB,Netherlands,2024-01-04,Referral,
CUST01984,"Wilson, Mendoza and Crosby",Manufacturing,Enterprise,United States,2024-06-10,Organic,Angie Henderson
CUST01985,"Pitts, Warner and Mullins",Retail,SMB,Netherlands,2025-04-27,Referral,
CUST01986,Flores LLC,Media,SMB,United Kingdom,2025-11-30,Outbound Sales,
CUST01987,"Frazier, Ramirez and Brown",Hospitality,Mid-Market,United States,2024-06-27,Organic,Ryan Munoz
CUST01988,Chavez-Mason,Education,SMB,Canada,2025-06-11,Outbound Sales,
CUST01989,Harrison PLC,Software,Enterprise,United States,2023-05-24,Referral,Noah Rhodes
CUST01990,"Bryan, Lam and Hayes",Manufacturing,SMB,United States,2024-08-10,Paid,
CUST01991,Marsh-Dougherty,Financial Services,SMB,Germany,2024-11-22,Organic,
CUST01992,Lopez Group,Education,SMB,India,2025-07-27,Referral,
CUST01993,Miller and Sons,Healthcare,Mid-Market,Australia,2025-02-04,Paid,
CUST01994,Mullen-Jones,Construction,Mid-Market,Germany,2024-01-25,Referral,Daniel Wagner
CUST01995,Hill Ltd,Construction,SMB,Ireland,2025-11-09,Organic,
CUST01996,Crawford and Sons,Manufacturing,SMB,Canada,2025-09-05,Outbound Sales,
CUST01997,"Crane, Johnson and Butler",Hospitality,SMB,Australia,2024-09-19,Outbound Sales,
CUST01998,"Weaver, Anderson and Reed",Hospitality,Mid-Market,United States,2024-09-01,Organic,
CUST01999,Rojas-Smith,Construction,SMB,United States,2025-01-26,Outbound Sales,
CUST02000,Brown and Sons,Retail,Enterprise,Netherlands,2025-11-04,Paid,Angie Henderson
CUST02001,"Newman, Jenkins and Cooper",Media,SMB,United States,2024-04-28,Referral,
CUST02002,"Buchanan, Tucker and Wade",Retail,Enterprise,United States,2025-05-21,Outbound Sales,Connie Lawrence
CUST02003,"Wilkinson, Wallace and Torres",Healthcare,Enterprise,India,2025-10-26,Paid,Gina Moore
CUST02004,Villanueva LLC,Hospitality,SMB,United States,2024-07-10,Organic,
CUST02005,Mccormick and Sons,Logistics,SMB,United States,2025-10-16,Organic,
CUST02006,Watson-Roberts,Construction,SMB,France,2025-10-08,Referral,
CUST02007,Hernandez LLC,Logistics,SMB,Ireland,2025-09-30,Outbound Sales,
CUST02008,Huber-Montgomery,Media,SMB,Netherlands,2024-08-31,Referral,
CUST02009,Joseph LLC,Logistics,Enterprise,United States,2024-06-24,Referral,Monica Herrera
CUST02010,Mcpherson Ltd,Unknown,Mid-Market,United States,2023-02-14,Outbound Sales,
CUST02011,"Conway, Bauer and Martin",Retail,Mid-Market,United Kingdom,2025-10-14,Paid,
CUST02012,Williams LLC,Construction,SMB,United Kingdom,2025-08-06,Paid,
CUST02013,"Martinez, Green and Lopez",Healthcare,SMB,United States,2025-04-13,Organic,
CUST02014,"Mann, Wade and Spence",Financial Services,Mid-Market,Germany,2025-07-24,Paid,
CUST02015,Watson PLC,Media,Enterprise,Singapore,2025-05-16,Paid,
CUST02016,Ferguson Inc,Logistics,SMB,United States,2025-01-04,Organic,
CUST02017,Sullivan Group,Construction,Mid-Market,Canada,2025-05-29,Paid,Ryan Munoz
CUST02018,Gould LLC,Media,Mid-Market,Germany,2024-12-16,Outbound Sales,Connie Lawrence
CUST02019,Smith Ltd,Media,SMB,United States,2024-11-10,Outbound Sales,
CUST02020,"Cantrell, Rivera and Thornton",Healthcare,SMB,Australia,2025-07-06,Organic,
CUST02021,Kemp-Montes,Education,Enterprise,Australia,2025-11-21,Paid,Gina Moore
CUST02022,"Estrada, Marsh and Chandler",Healthcare,SMB,United States,2025-02-24,Paid,
CUST02023,Morgan-Rodriguez,Logistics,SMB,United States,2025-06-27,Paid,
CUST02024,Mccullough-Taylor,Media,SMB,United States,2025-05-02,Organic,
CUST02025,"Wilson, Johnson and Williamson",Education,SMB,United States,2025-10-07,Referral,
CUST02026,Griffin Inc,Retail,Mid-Market,Canada,2025-09-14,Referral,
CUST02027,Brown-Davidson,Logistics,Enterprise,United States,2025-05-09,Paid,Gina Moore
CUST02028,"Fox, Harrington and Wang",Logistics,SMB,United States,2025-05-25,Referral,
CUST02029,Johnson PLC,Hospitality,SMB,United Kingdom,2025-10-24,Paid,
CUST02030,Rhodes-Rosario,Software,Mid-Market,India,2025-03-01,Outbound Sales,Abigail Shaffer
CUST02031,"Foster, Henry and Morrison",Logistics,Enterprise,United States,2024-08-20,Organic,
CUST02032,"Harding, Kerr and Ward",Logistics,SMB,United States,2024-07-01,Outbound Sales,
CUST02033,Baldwin Group,Education,Mid-Market,Australia,2025-01-28,Paid,
CUST02034,Hughes-Smith,Media,SMB,United Kingdom,2024-10-18,Paid,
CUST02035,Bell-Madden,Logistics,SMB,United States,2025-02-25,Organic,
CUST02036,"Miller, Luna and Wallace",Logistics,SMB,India,2024-12-24,Referral,
CUST02037,Lara-Roberts,Construction,Mid-Market,Canada,2024-11-23,Paid,
CUST02038,"Waller, Coleman and Mosley",Healthcare,SMB,Singapore,2025-09-29,Organic,
CUST02039,Houston PLC,Logistics,Mid-Market,United States,2023-06-23,Outbound Sales,Ryan Munoz
CUST02040,Thomas LLC,Financial Services,Enterprise,Germany,2025-07-30,Organic,Cristian Santos
CUST02041,Mcneil-Fox,Financial Services,SMB,United States,2024-09-13,Paid,
CUST02042,Jones-Choi,Software,SMB,India,2024-04-17,Organic,
CUST02043,Davis-Ortiz,Media,Enterprise,United States,2024-02-09,Referral,
CUST02044,Perry-Peters,Financial Services,Mid-Market,Australia,2024-09-22,Paid,Abigail Shaffer
CUST02045,"Bradley, Melendez and Gonzalez",Manufacturing,Mid-Market,India,2025-11-13,Organic,Daniel Wagner
CUST02046,Roberts-Henry,Retail,SMB,Germany,2025-08-15,Organic,
CUST02047,Davenport-Torres,Healthcare,SMB,United States,2025-09-21,Paid,
CUST02048,"Singh, Walker and Moody",Media,Mid-Market,India,2024-10-07,Outbound Sales,Ryan Munoz
CUST02049,Baker Ltd,Software,SMB,United States,2025-01-29,Paid,
