ticket_id,customer_id,created_date,priority,category,resolution_hours,csat_score
TKT0006201,CUST00062,2025-10-14,Low,Onboarding Help,37.0,4
TKT0006202,CUST02597,2024-12-22,Low,Performance Issue,35.0,5
TKT0006203,CUST02597,2025-09-26,Low,Account Access,8.0,4
TKT0006204,CUST02562,2025-11-20,High,Feature Request,37.0,4
TKT0006205,CUST02562,2024-10-23,High,Account Access,4.0,1
TKT0006206,CUST02562,2025-04-21,Low,Billing,8.0,4
TKT0006207,CUST02562,2024-12-11,Medium,Performance Issue,39.0,4
TKT0006208,CUST02562,2025-10-03,Medium,General Question,1.0,4
TKT0006209,CUST02562,2025-07-16,Medium,Billing,43.0,3
TKT0006210,CUST00828,2025-04-08,Low,Billing,13.0,4
TKT0006211,CUST00828,2025-01-13,Medium,Onboarding Help,9.0,2
TKT0006212,CUST00828,2024-12-02,Low,General Question,8.0,5
TKT0006213,CUST00828,2024-11-05,Low,Bug Report,11.0,3
TKT0006214,CUST00828,2025-07-22,High,Bug Report,39.0,2
TKT0006215,CUST00828,2025-07-03,High,Billing,38.0,2
TKT0006216,CUST00828,2025-07-10,High,Bug Report,17.0,2
TKT0006217,CUST01741,2025-01-24,Medium,Account Access,15.0,2
TKT0006218,CUST01741,2025-03-20,Low,Onboarding Help,24.0,4
TKT0006219,CUST01741,2024-11-26,Low,Billing,19.0,5
TKT0006220,CUST01741,2025-09-22,High,Feature Request,17.0,4
TKT0006221,CUST01741,2024-10-30,Low,Onboarding Help,56.0,4
TKT0006222,CUST01102,2025-03-24,High,Account Access,13.0,4
TKT0006223,CUST01102,2025-02-24,Medium,Onboarding Help,8.0,5
TKT0006224,CUST01102,2025-02-13,Low,Performance Issue,5.0,4
TKT0006225,CUST01102,2024-11-05,High,Performance Issue,27.0,5
TKT0006226,CUST01102,2025-01-24,Medium,Onboarding Help,18.0,5
TKT0006227,CUST01102,2025-06-27,Urgent,Bug Report,19.0,1
TKT0006228,CUST01102,2025-06-08,High,Bug Report,47.0,3
TKT0006229,CUST01102,2025-04-30,High,Billing,32.0,1
TKT0006230,CUST02814,2025-03-06,High,General Question,2.0,5
TKT0006231,CUST02814,2025-03-25,Low,Account Access,28.0,4
TKT0006232,CUST02814,2025-09-03,Medium,Feature Request,1.0,4
TKT0006233,CUST02814,2025-09-23,High,Bug Report,12.0,2
TKT0006234,CUST02814,2025-05-08,Low,Feature Request,45.0,4
TKT0006235,CUST02814,2025-06-25,Medium,Billing,5.0,4
TKT0006236,CUST02814,2025-02-14,High,Performance Issue,5.0,2
TKT0006237,CUST02814,2025-09-29,Urgent,Feature Request,8.0,4
TKT0006238,CUST02814,2025-08-04,High,Billing,122.0,1
TKT0006239,CUST02814,2025-09-05,Urgent,Bug Report,41.0,3
TKT0006240,CUST02814,2025-09-17,Urgent,Bug Report,40.0,1
TKT0006241,CUST02185,2025-12-25,Low,Bug Report,14.0,5
TKT0006242,CUST02185,2025-10-14,Low,Onboarding Help,4.0,4
TKT0006243,CUST02185,2025-05-08,Medium,Performance Issue,7.0,3
TKT0006244,CUST02185,2025-11-23,High,Performance Issue,12.0,5
TKT0006245,CUST02185,2025-01-06,Low,Performance Issue,7.0,2
TKT0006246,CUST02185,2025-10-26,Medium,Performance Issue,41.0,5
TKT0006247,CUST02185,2025-07-06,Low,Bug Report,42.0,4
TKT0006248,CUST01821,2025-03-08,Medium,Bug Report,25.0,5
TKT0006249,CUST01821,2024-12-30,Low,Performance Issue,4.0,5
TKT0006250,CUST01821,2024-10-07,Low,Account Access,5.0,4
TKT0006251,CUST01821,2025-01-29,High,Billing,6.0,3
TKT0006252,CUST01821,2025-03-23,Urgent,Bug Report,28.0,2
TKT0006253,CUST01821,2025-03-04,Urgent,Billing,6.0,1
TKT0006254,CUST01821,2025-03-26,Urgent,Bug Report,11.0,1
TKT0006255,CUST02227,2024-11-20,Low,Billing,9.0,5
TKT0006256,CUST02227,2024-10-21,Medium,Bug Report,5.0,1
TKT0006257,CUST02227,2025-03-23,Low,Onboarding Help,39.0,4
TKT0006258,CUST02227,2025-03-03,Urgent,Performance Issue,15.0,4
TKT0006259,CUST02227,2025-02-23,High,Performance Issue,21.0,2
TKT0006260,CUST02227,2025-02-25,High,Billing,6.0,1
TKT0006261,CUST01527,2025-05-21,Low,Account Access,10.0,3
TKT0006262,CUST01527,2025-10-12,Medium,Onboarding Help,63.0,4
TKT0006263,CUST01527,2024-11-29,Low,Performance Issue,3.0,4
TKT0006264,CUST02723,2024-12-24,High,Billing,15.0,5
TKT0006265,CUST02723,2025-01-22,Low,Performance Issue,6.0,5
TKT0006266,CUST02723,2024-10-20,Low,Billing,19.0,5
TKT0006267,CUST02723,2024-12-18,High,Performance Issue,29.0,2
TKT0006268,CUST02723,2024-12-05,High,Performance Issue,19.0,1
TKT0006269,CUST02723,2024-12-05,High,Performance Issue,6.0,2
TKT0006270,CUST02723,2025-01-12,High,Bug Report,39.0,2
TKT0006271,CUST02103,2024-11-11,Medium,Feature Request,6.0,1
TKT0006272,CUST02103,2025-05-31,Low,Bug Report,21.0,4
TKT0006273,CUST02103,2024-11-08,Medium,Feature Request,21.0,4
TKT0006274,CUST02103,2025-09-12,High,General Question,23.0,4
TKT0006275,CUST01502,2025-03-16,Medium,Account Access,22.0,4
TKT0006276,CUST01502,2025-09-25,Medium,Performance Issue,17.0,5
TKT0006277,CUST01502,2025-11-06,High,Performance Issue,9.0,5
TKT0006278,CUST01502,2024-10-16,High,Bug Report,2.0,5
TKT0006279,CUST01502,2025-12-30,Low,General Question,6.0,5
TKT0006280,CUST01033,2024-12-15,Low,Billing,70.0,1
TKT0006281,CUST01033,2024-12-12,Medium,Bug Report,5.0,4
TKT0006282,CUST01033,2025-10-25,Low,Feature Request,6.0,3
TKT0006283,CUST01033,2025-03-06,Low,Feature Request,1.0,5
TKT0006284,CUST01033,2024-10-26,High,Billing,15.0,5
TKT0006285,CUST01033,2025-05-17,Low,Performance Issue,28.0,3
TKT0006286,CUST01033,2024-12-09,Low,General Question,52.0,4
TKT0006287,CUST02240,2024-10-13,High,Account Access,36.0,3
TKT0006288,CUST02240,2024-12-20,Urgent,Performance Issue,276.0,1
TKT0006289,CUST02240,2024-11-18,Urgent,Performance Issue,54.0,3
TKT0006290,CUST01043,2025-12-30,Medium,Feature Request,11.0,4
TKT0006291,CUST01043,2025-08-09,Low,Account Access,11.0,5
TKT0006292,CUST01043,2025-08-31,Medium,Performance Issue,33.0,4
TKT0006293,CUST01043,2024-10-08,High,Feature Request,15.0,3
TKT0006294,CUST01043,2025-03-29,Medium,General Question,4.0,3
TKT0006295,CUST01043,2025-10-15,High,Account Access,17.0,4
TKT0006296,CUST01129,2024-10-25,High,Account Access,1.0,4
TKT0006297,CUST01129,2025-01-19,Low,Feature Request,6.0,3
TKT0006298,CUST00707,2025-02-08,High,Performance Issue,20.0,3
TKT0006299,CUST00707,2025-04-25,Low,Bug Report,21.0,5
TKT0006300,CUST00707,2025-06-20,Low,General Question,69.0,2
TKT0006301,CUST00707,2025-07-22,Low,General Question,4.0,3
TKT0006302,CUST00707,2025-03-22,Low,Bug Report,29.0,5
TKT0006303,CUST00707,2024-12-29,Urgent,Billing,4.0,3
TKT0006304,CUST00707,2024-12-25,Low,Billing,3.0,5
TKT0006305,CUST01752,2025-09-02,Low,Account Access,44.0,5
TKT0006306,CUST01752,2025-07-08,Medium,Billing,11.0,3
TKT0006307,CUST01752,2025-01-05,Low,Bug Report,41.0,4
TKT0006308,CUST01752,2025-06-13,Medium,General Question,4.0,4
TKT0006309,CUST01752,2024-12-06,Low,Billing,24.0,3
TKT0006310,CUST01752,2025-01-06,High,Onboarding Help,34.0,3
TKT0006311,CUST01752,2025-05-28,High,Feature Request,1.0,3
TKT0006312,CUST01752,2025-02-13,Urgent,General Question,17.0,3
TKT0006313,CUST01752,2024-10-10,High,Feature Request,5.0,5
TKT0006314,CUST01000,2025-02-22,Low,Bug Report,29.0,4
TKT0006315,CUST01000,2025-11-01,Medium,Performance Issue,5.0,2
TKT0006316,CUST01000,2025-11-23,Low,Bug Report,11.0,3
TKT0006317,CUST01000,2025-08-18,Medium,Performance Issue,20.0,5
TKT0006318,CUST01766,2024-10-31,Low,Bug Report,14.0,4
TKT0006319,CUST01766,2025-02-02,Low,Billing,16.0,2
TKT0006320,CUST01766,2025-08-29,High,Billing,2.0,5
TKT0006321,CUST01766,2025-06-11,Medium,Feature Request,21.0,4
TKT0006322,CUST01766,2025-02-10,Low,Onboarding Help,16.0,5
TKT0006323,CUST01766,2025-11-06,High,General Question,10.0,5
TKT0006324,CUST01766,2025-06-21,Low,General Question,7.0,3
TKT0006325,CUST00084,2025-05-25,Medium,Onboarding Help,3.0,5
TKT0006326,CUST00084,2025-09-22,Low,Account Access,1.0,3
TKT0006327,CUST00084,2025-05-16,Low,Performance Issue,54.0,5
TKT0006328,CUST00084,2024-11-29,High,General Question,1.0,4
TKT0006329,CUST00084,2024-11-06,Low,Account Access,23.0,2
TKT0006330,CUST02872,2025-08-17,Medium,Bug Report,15.0,2
TKT0006331,CUST02872,2025-11-22,Medium,Onboarding Help,16.0,3
TKT0006332,CUST02872,2025-11-04,Low,General Question,8.0,5
TKT0006333,CUST02872,2025-08-27,Low,General Question,12.0,2
TKT0006334,CUST02872,2025-01-29,Urgent,Bug Report,2.0,5
TKT0006335,CUST02872,2025-02-03,Low,Account Access,13.0,3
TKT0006336,CUST02872,2025-02-06,Urgent,Performance Issue,2.0,3
TKT0006337,CUST02933,2024-12-14,Medium,Bug Report,20.0,1
TKT0006338,CUST02933,2024-12-20,Low,Account Access,3.0,2
TKT0006339,CUST02933,2025-02-06,Medium,General Question,97.0,3
TKT0006340,CUST02933,2025-06-03,Low,Billing,18.0,5
TKT0006341,CUST02933,2025-10-06,Medium,Performance Issue,25.0,2
TKT0006342,CUST02933,2024-12-02,Medium,Bug Report,67.0,4
TKT0006343,CUST02933,2025-04-19,Medium,Performance Issue,18.0,5
TKT0006344,CUST02933,2025-10-17,High,Feature Request,2.0,5
TKT0006345,CUST02488,2025-01-15,Urgent,Account Access,1.0,4
TKT0006346,CUST02488,2025-11-14,Medium,Billing,25.0,2
TKT0006347,CUST02488,2025-02-14,Low,General Question,18.0,5
TKT0006348,CUST02488,2025-09-24,High,Billing,8.0,5
TKT0006349,CUST02488,2025-05-23,Low,General Question,8.0,4
TKT0006350,CUST00458,2025-09-09,Low,Account Access,3.0,4
TKT0006351,CUST00458,2025-03-28,Medium,Onboarding Help,5.0,3
TKT0006352,CUST00017,2025-12-25,High,Feature Request,10.0,5
TKT0006353,CUST00017,2025-07-23,Low,Onboarding Help,31.0,3
TKT0006354,CUST00017,2025-06-04,High,Feature Request,15.0,4
TKT0006355,CUST00017,2025-11-12,High,Account Access,18.0,3
TKT0006356,CUST00017,2025-08-12,Low,General Question,21.0,2
TKT0006357,CUST00017,2025-07-04,Urgent,Performance Issue,8.0,4
TKT0006358,CUST02234,2025-06-01,Low,Performance Issue,20.0,5
TKT0006359,CUST02234,2025-11-23,Low,Performance Issue,166.0,4
TKT0006360,CUST02234,2025-05-13,Low,Performance Issue,16.0,4
TKT0006361,CUST02234,2025-06-30,High,Account Access,10.0,4
TKT0006362,CUST02234,2025-03-06,Medium,Account Access,67.0,5
TKT0006363,CUST02234,2025-01-09,Low,Billing,13.0,4
TKT0006364,CUST00635,2025-04-26,High,Feature Request,8.0,4
TKT0006365,CUST00635,2024-11-30,High,Feature Request,5.0,4
TKT0006366,CUST00635,2025-08-06,Low,Billing,12.0,5
TKT0006367,CUST00635,2025-11-08,Medium,Performance Issue,41.0,3
TKT0006368,CUST00635,2025-09-08,Medium,General Question,53.0,3
TKT0006369,CUST02048,2025-09-20,High,Performance Issue,2.0,5
TKT0006370,CUST02048,2025-08-30,Low,Account Access,3.0,4
TKT0006371,CUST02048,2024-10-13,Medium,Billing,13.0,4
TKT0006372,CUST02048,2025-02-20,Medium,Billing,22.0,2
TKT0006373,CUST02048,2025-05-30,Medium,Bug Report,5.0,3
TKT0006374,CUST02994,2025-08-05,Urgent,Performance Issue,32.0,5
TKT0006375,CUST02994,2025-07-28,Urgent,Bug Report,35.0,1
TKT0006376,CUST02994,2025-04-27,Low,Billing,7.0,4
TKT0006377,CUST02994,2025-12-01,Low,Account Access,22.0,5
TKT0006378,CUST02994,2025-10-09,Low,Bug Report,19.0,4
TKT0006379,CUST02994,2025-11-30,Low,Billing,4.0,4
TKT0006380,CUST02994,2025-03-13,Low,Onboarding Help,14.0,5
TKT0006381,CUST02994,2024-11-12,High,Billing,7.0,5
TKT0006382,CUST02375,2025-12-15,Medium,General Question,22.0,3
TKT0006383,CUST02375,2025-10-06,Medium,Feature Request,25.0,3
TKT0006384,CUST02375,2024-11-30,Medium,Billing,3.0,3
TKT0006385,CUST02375,2024-11-04,Low,Account Access,13.0,4
TKT0006386,CUST02375,2025-08-10,High,Onboarding Help,12.0,3
TKT0006387,CUST02375,2025-04-18,Medium,Performance Issue,99.0,5
TKT0006388,CUST02375,2025-04-29,High,General Question,13.0,5
TKT0006389,CUST00165,2025-12-21,Low,Performance Issue,11.0,2
TKT0006390,CUST00165,2024-12-20,Low,Account Access,30.0,4
TKT0006391,CUST00165,2025-09-14,Low,Billing,30.0,4
TKT0006392,CUST00165,2025-04-12,Low,Account Access,43.0,4
TKT0006393,CUST00165,2025-07-13,Medium,Onboarding Help,3.0,4
TKT0006394,CUST00165,2025-11-24,High,Feature Request,32.0,4
TKT0006395,CUST00423,2025-05-09,Low,Billing,13.0,2
TKT0006396,CUST00423,2025-09-16,Medium,Bug Report,4.0,4
TKT0006397,CUST00423,2025-12-14,Medium,Feature Request,2.0,4
TKT0006398,CUST00423,2025-07-22,Low,Onboarding Help,27.0,5
TKT0006399,CUST00423,2025-06-24,Low,General Question,1.0,4
TKT0006400,CUST00423,2025-07-29,High,Feature Request,25.0,3
TKT0006401,CUST00423,2025-06-26,High,Bug Report,36.0,2
TKT0006402,CUST00423,2025-12-16,Low,Billing,1.0,4
TKT0006403,CUST00423,2025-11-20,Medium,Account Access,24.0,4
TKT0006404,CUST01776,2025-08-01,High,Billing,11.0,2
TKT0006405,CUST01776,2024-10-29,Medium,Feature Request,29.0,3
TKT0006406,CUST01776,2024-10-21,High,General Question,35.0,3
TKT0006407,CUST01776,2024-10-11,Low,Feature Request,6.0,4
TKT0006408,CUST01776,2025-04-20,Urgent,Onboarding Help,2.0,4
TKT0006409,CUST01614,2024-11-02,Urgent,Performance Issue,33.0,3
TKT0006410,CUST01614,2024-10-30,Urgent,Performance Issue,33.0,1
TKT0006411,CUST01614,2024-10-26,High,Billing,55.0,1
TKT0006412,CUST01614,2024-10-13,High,Bug Report,43.0,2
TKT0006413,CUST01639,2024-11-08,Medium,Billing,28.0,3
TKT0006414,CUST01639,2025-10-28,Low,Bug Report,2.0,4
TKT0006415,CUST01639,2025-02-11,High,Bug Report,19.0,2
TKT0006416,CUST01639,2024-11-10,Urgent,Account Access,1.0,3
TKT0006417,CUST01639,2024-12-31,Low,General Question,13.0,3
TKT0006418,CUST00233,2025-08-31,Low,Feature Request,3.0,3
TKT0006419,CUST00233,2024-10-22,Low,Feature Request,28.0,5
TKT0006420,CUST00233,2024-10-18,Low,Performance Issue,14.0,5
TKT0006421,CUST00233,2025-01-22,Medium,Feature Request,13.0,5
TKT0006422,CUST00233,2024-12-31,Low,General Question,11.0,3
TKT0006423,CUST00233,2025-04-20,Low,Billing,27.0,5
TKT0006424,CUST02214,2025-06-11,High,Performance Issue,15.0,5
TKT0006425,CUST02214,2024-11-12,Low,Performance Issue,7.0,5
TKT0006426,CUST02214,2025-08-08,Medium,Billing,37.0,5
TKT0006427,CUST01180,2025-05-03,Low,Bug Report,7.0,5
TKT0006428,CUST01180,2025-09-01,Medium,Feature Request,33.0,4
TKT0006429,CUST01180,2024-12-21,High,Onboarding Help,3.0,4
TKT0006430,CUST01180,2025-12-26,Medium,General Question,19.0,5
TKT0006431,CUST01180,2024-12-17,Medium,Account Access,11.0,5
TKT0006432,CUST01566,2024-11-10,High,General Question,29.0,4
TKT0006433,CUST01566,2024-11-18,Low,Billing,9.0,4
TKT0006434,CUST01566,2025-08-17,Medium,General Question,7.0,4
TKT0006435,CUST01566,2024-11-26,Urgent,Bug Report,34.0,3
TKT0006436,CUST01566,2025-03-31,Urgent,Bug Report,17.0,4
TKT0006437,CUST00593,2025-11-01,High,Bug Report,2.0,4
TKT0006438,CUST00593,2024-10-24,Urgent,Onboarding Help,12.0,5
TKT0006439,CUST00593,2025-02-12,High,Onboarding Help,5.0,5
TKT0006440,CUST02319,2024-10-20,Medium,Bug Report,12.0,5
TKT0006441,CUST02319,2025-02-08,Low,Performance Issue,7.0,4
TKT0006442,CUST02319,2025-01-08,Low,Onboarding Help,4.0,2
TKT0006443,CUST02319,2025-02-20,Urgent,Bug Report,33.0,1
TKT0006444,CUST02319,2025-01-20,Urgent,Bug Report,9.0,3
TKT0006445,CUST02319,2025-03-06,High,Performance Issue,14.0,1
TKT0006446,CUST02319,2025-02-09,High,Billing,23.0,2
TKT0006447,CUST01499,2025-11-13,Medium,Performance Issue,21.0,3
TKT0006448,CUST01499,2025-04-06,Low,Feature Request,12.0,4
TKT0006449,CUST01499,2025-02-07,Low,Feature Request,46.0,3
TKT0006450,CUST01499,2024-12-12,High,Feature Request,7.0,4
TKT0006451,CUST01499,2025-04-02,Medium,Onboarding Help,3.0,3
TKT0006452,CUST01499,2025-01-30,Low,Account Access,12.0,4
TKT0006453,CUST01499,2025-10-12,Medium,Billing,8.0,3
TKT0006454,CUST01499,2025-09-22,High,Feature Request,11.0,5
TKT0006455,CUST01242,2025-04-09,High,Billing,14.0,4
TKT0006456,CUST01242,2025-02-04,Medium,Bug Report,2.0,5
TKT0006457,CUST01242,2025-05-17,High,General Question,1.0,3
TKT0006458,CUST01242,2025-01-28,Medium,Billing,12.0,4
TKT0006459,CUST00856,2025-09-18,Medium,Performance Issue,33.0,4
TKT0006460,CUST00856,2025-07-18,Low,Performance Issue,30.0,3
TKT0006461,CUST00856,2025-11-08,High,Performance Issue,19.0,2
TKT0006462,CUST00856,2025-06-07,Medium,Performance Issue,21.0,5
TKT0006463,CUST00856,2025-09-13,Low,Bug Report,14.0,3
TKT0006464,CUST00368,2025-02-02,Medium,Feature Request,2.0,5
TKT0006465,CUST00368,2025-12-20,Low,Account Access,36.0,3
TKT0006466,CUST01662,2025-01-22,Medium,Account Access,39.0,5
TKT0006467,CUST01662,2025-12-22,Medium,Billing,7.0,5
TKT0006468,CUST01662,2025-05-26,Medium,General Question,50.0,3
TKT0006469,CUST01251,2025-10-13,Low,Billing,9.0,4
TKT0006470,CUST01251,2025-02-18,High,Account Access,14.0,5
TKT0006471,CUST01251,2025-06-09,Low,Onboarding Help,33.0,3
TKT0006472,CUST01251,2025-03-23,Low,Feature Request,28.0,3
TKT0006473,CUST00851,2024-10-28,Low,Performance Issue,15.0,4
TKT0006474,CUST00851,2025-10-09,High,Bug Report,15.0,4
TKT0006475,CUST00851,2025-02-08,Medium,Feature Request,3.0,5
TKT0006476,CUST00851,2025-01-18,Low,Onboarding Help,14.0,5
TKT0006477,CUST00851,2025-07-29,Low,Account Access,28.0,5
TKT0006478,CUST01219,2025-02-11,Low,Feature Request,24.0,5
TKT0006479,CUST01219,2025-09-09,Medium,Onboarding Help,19.0,4
TKT0006481,CUST01219,2025-02-12,Low,Performance Issue,3.0,4
TKT0006482,CUST01219,2024-11-11,Medium,Billing,11.0,4
TKT0006483,CUST01219,2024-12-29,Low,Billing,4.0,4
TKT0006484,CUST01219,2024-12-07,High,Performance Issue,7.0,5
TKT0006485,CUST01219,2025-09-17,High,Performance Issue,72.0,1
TKT0006486,CUST01219,2025-10-26,High,Performance Issue,77.0,1
TKT0006487,CUST01219,2025-10-18,Urgent,Billing,14.0,2
TKT0006488,CUST01219,2025-10-27,Urgent,Billing,9.0,1
TKT0006489,CUST00488,2025-01-14,Urgent,Onboarding Help,3.0,5
TKT0006490,CUST00488,2025-09-05,Medium,Billing,2.0,5
TKT0006491,CUST00488,2025-07-02,Low,Onboarding Help,11.0,4
TKT0006492,CUST00488,2025-08-24,Urgent,Billing,31.0,1
TKT0006493,CUST00488,2025-08-14,Urgent,Performance Issue,21.0,3
TKT0006494,CUST01799,2025-07-21,Medium,Billing,30.0,3
TKT0006495,CUST01799,2025-07-21,Low,Account Access,3.0,5
TKT0006496,CUST01799,2025-06-19,Low,Bug Report,9.0,4
TKT0006497,CUST01799,2025-05-06,Low,Performance Issue,30.0,2
TKT0006498,CUST01799,2025-06-16,Low,Performance Issue,34.0,5
TKT0006499,CUST01799,2025-08-02,Medium,General Question,9.0,4
TKT0006500,CUST01799,2024-12-06,Low,Bug Report,9.0,5
TKT0006501,CUST02469,2025-12-02,High,Feature Request,38.0,3
TKT0006502,CUST02469,2025-04-13,Low,Account Access,3.0,5
TKT0006503,CUST02469,2025-04-02,Urgent,Account Access,18.0,1
TKT0006504,CUST02469,2025-06-03,Urgent,Feature Request,21.0,5
TKT0006505,CUST02469,2025-03-29,Low,Account Access,55.0,1
TKT0006506,CUST02469,2025-10-25,High,Account Access,29.0,4
TKT0006507,CUST02469,2025-02-05,Medium,Billing,5.0,3
TKT0006508,CUST02469,2025-07-04,Low,Feature Request,41.0,5
TKT0006509,CUST02469,2025-08-13,Medium,Performance Issue,32.0,5
TKT0006510,CUST00999,2025-03-29,High,Billing,37.0,3
TKT0006511,CUST00999,2025-05-21,Urgent,Account Access,13.0,5
TKT0006512,CUST00999,2025-05-19,High,Bug Report,2.0,3
TKT0006513,CUST00999,2025-11-11,Low,Billing,4.0,4
TKT0006514,CUST00999,2025-05-28,Medium,Feature Request,64.0,4
TKT0006515,CUST00182,2025-01-05,Medium,General Question,21.0,3
TKT0006516,CUST00182,2025-01-26,Medium,Bug Report,7.0,4
TKT0006517,CUST00182,2025-04-23,Urgent,Performance Issue,45.0,2
TKT0006518,CUST00182,2025-04-29,High,Billing,14.0,1
TKT0006519,CUST00182,2025-04-27,Urgent,Bug Report,38.0,1
TKT0006520,CUST02258,2025-02-14,Low,Onboarding Help,7.0,2
TKT0006521,CUST02258,2025-10-26,Medium,Billing,21.0,5
TKT0006522,CUST00752,2025-01-12,Low,Billing,24.0,3
TKT0006523,CUST00752,2024-11-23,Low,Feature Request,8.0,3
TKT0006524,CUST00752,2025-03-13,Low,Feature Request,38.0,5
TKT0006525,CUST00752,2025-10-25,Low,Performance Issue,22.0,4
TKT0006526,CUST00752,2025-03-12,Low,Bug Report,4.0,4
TKT0006527,CUST01126,2025-03-04,Medium,Performance Issue,46.0,5
TKT0006528,CUST01126,2024-11-18,High,General Question,5.0,3
TKT0006529,CUST01126,2025-03-10,Medium,Onboarding Help,15.0,5
TKT0006530,CUST01126,2025-05-28,Low,Account Access,1.0,5
TKT0006531,CUST01126,2025-05-14,High,Billing,104.0,1
TKT0006532,CUST01126,2025-04-24,High,Bug Report,21.0,3
TKT0006533,CUST01126,2025-05-29,High,Billing,20.0,1
TKT0006534,CUST01076,2025-04-16,Low,Performance Issue,9.0,5
TKT0006535,CUST01076,2025-10-19,Medium,Bug Report,24.0,5
TKT0006536,CUST01076,2025-01-25,Medium,Bug Report,20.0,2
TKT0006537,CUST01920,2025-05-02,Medium,General Question,32.0,4
TKT0006538,CUST01920,2024-11-26,Low,Bug Report,4.0,5
TKT0006539,CUST01920,2025-09-10,Low,Onboarding Help,57.0,4
TKT0006540,CUST01920,2025-10-19,Low,General Question,57.0,3
TKT0006541,CUST00755,2025-03-09,Urgent,Billing,33.0,2
TKT0006542,CUST00755,2025-03-05,Urgent,Bug Report,7.0,3
TKT0006543,CUST00755,2025-01-22,High,Bug Report,87.0,1
TKT0006544,CUST00755,2025-02-25,High,Bug Report,13.0,2
TKT0006545,CUST02034,2025-07-05,Medium,Bug Report,3.0,5
TKT0006546,CUST02034,2025-09-06,Medium,Bug Report,28.0,5
TKT0006547,CUST02034,2025-04-16,Low,Account Access,11.0,5
TKT0006548,CUST02034,2025-04-01,Low,Feature Request,27.0,4
TKT0006549,CUST02034,2025-04-26,Low,General Question,24.0,3
TKT0006550,CUST02461,2025-02-01,High,Bug Report,21.0,4
TKT0006551,CUST02461,2025-01-06,Medium,Billing,15.0,5
TKT0006552,CUST02461,2025-04-10,Low,General Question,58.0,3
TKT0006553,CUST02461,2025-01-06,Low,Onboarding Help,6.0,4
TKT0006554,CUST02461,2025-12-24,Medium,Billing,54.0,2
TKT0006555,CUST00239,2025-12-19,High,Billing,12.0,5
TKT0006556,CUST00239,2024-12-26,Low,Bug Report,2.0,3
TKT0006557,CUST00239,2025-08-26,Low,Billing,31.0,2
TKT0006558,CUST00239,2025-12-20,Medium,General Question,1.0,3
TKT0006559,CUST00239,2025-05-25,Medium,Performance Issue,23.0,5
TKT0006560,CUST00239,2025-07-09,High,Billing,20.0,5
TKT0006561,CUST00239,2025-06-29,Low,Bug Report,28.0,4
TKT0006562,CUST00239,2025-08-12,Medium,Billing,4.0,5
TKT0006563,CUST00239,2025-06-11,High,Feature Request,24.0,4
TKT0006564,CUST00239,2025-11-16,Medium,General Question,9.0,5
TKT0006565,CUST02776,2025-04-20,Medium,Account Access,44.0,5
TKT0006566,CUST02776,2025-05-24,High,Account Access,1.0,4
TKT0006567,CUST02776,2024-11-12,Low,Performance Issue,9.0,5
TKT0006568,CUST02776,2025-07-02,Medium,General Question,26.0,4
TKT0006569,CUST02776,2025-04-22,Low,General Question,10.0,1
TKT0006570,CUST02889,2025-06-19,High,Account Access,30.0,3
TKT0006571,CUST02889,2025-02-10,Low,Bug Report,33.0,4
TKT0006572,CUST02889,2024-11-20,Medium,Account Access,18.0,3
TKT0006573,CUST02889,2025-06-11,Low,Feature Request,14.0,4
TKT0006574,CUST01574,2024-12-01,Medium,Bug Report,1.0,4
TKT0006575,CUST01574,2025-04-15,Low,Account Access,51.0,2
TKT0006576,CUST01574,2025-06-02,Medium,Performance Issue,16.0,5
TKT0006577,CUST01574,2025-02-17,Low,Account Access,52.0,5
TKT0006578,CUST01574,2025-10-29,Low,Billing,11.0,5
TKT0006579,CUST01574,2024-12-23,Medium,Feature Request,6.0,3
