subscription_id,customer_id,plan_tier,start_date,billing_cycle,mrr_amount,status,change_type
SUB002131,CUST01899,Starter,2024-10-21,Monthly,46.55,Active,New
SUB002132,CUST01899,Growth,2025-01-21,Monthly,189.05,Active,Upgrade
SUB002133,CUST01900,Starter,2024-12-24,Monthly,49,Active,New
SUB002134,CUST01901,Starter,2025-03-27,Monthly,44.1,Active,New
SUB002135,CUST01902,Growth,2025-04-30,Monthly,199,Active,New
SUB002136,CUST01902,Enterprise,2025-08-30,Monthly,899,Active,Upgrade
SUB002137,CUST01903,Growth,2023-11-26,Annual,199,Active,New
SUB002138,CUST01904,Growth,2025-07-06,Annual,189.05,Active,New
SUB002139,CUST01904,Enterprise,2025-10-06,Annual,854.05,Active,Upgrade
SUB002140,CUST01905,Growth,2025-11-01,Annual,189.05,Active,New
SUB002141,CUST01906,Growth,2023-12-31,Monthly,179.1,Active,New
SUB002142,CUST01906,Enterprise,2024-07-31,Monthly,809.1,Active,Upgrade
SUB002143,CUST01907,Growth,2024-11-03,Monthly,179.1,Active,New
SUB002144,CUST01908,Starter,2025-08-06,Annual,49,Active,New
SUB002145,CUST01909,Growth,2024-10-21,Monthly,199,Active,New
SUB002146,CUST01910,Starter,2023-08-16,Annual,49,Active,New
SUB002147,CUST01911,Growth,2025-07-13,Monthly,189.05,Active,New
SUB002148,CUST01912,Growth,2025-02-19,Monthly,199,Active,New
SUB002149,CUST01913,Enterprise,2025-06-19,Monthly,809.1,Cancelled,New
SUB002150,CUST01914,Growth,2025-10-07,Monthly,199,Active,New
SUB002151,CUST01915,Starter,2023-10-27,Monthly,44.1,Active,New
SUB002152,CUST01916,Growth,2025-07-19,Monthly,169.15,Active,New
SUB002153,CUST01917,Starter,2024-03-18,Annual,46.55,Active,New
SUB002154,CUST01918,Growth,2024-12-08,Monthly,199,Active,New
SUB002155,CUST01919,Growth,2025-07-17,Monthly,199,Cancelled,New
SUB002156,CUST01920,Starter,2024-10-16,Annual,49,Active,New
SUB002157,CUST01921,Growth,2024-04-22,Monthly,199,Active,New
SUB002158,CUST01922,Growth,2025-02-11,Annual,189.05,Active,New
SUB002159,CUST01923,Growth,2025-10-13,Monthly,189.05,Active,New
SUB002160,CUST01924,Enterprise,2025-10-31,Annual,899,Active,New
SUB002161,CUST01925,Starter,2024-11-24,Monthly,49,Cancelled,New
SUB002162,CUST01926,Growth,2025-09-27,Annual,199,Active,New
SUB002163,CUST01927,Enterprise,2024-01-19,Monthly,854.05,Active,New
SUB002164,CUST01928,Starter,2023-06-23,Annual,49,Active,New
SUB002165,CUST01929,Starter,2024-09-27,Monthly,49,Cancelled,New
SUB002166,CUST01930,Growth,2025-03-09,Annual,199,Active,New
SUB002167,CUST01931,Starter,2024-07-20,Annual,44.1,Active,New
SUB002168,CUST01932,Growth,2024-05-22,Annual,199,Cancelled,New
SUB002169,CUST01933,Starter,2024-08-02,Monthly,46.55,Active,New
SUB002170,CUST01934,Starter,2024-06-18,Monthly,49,Cancelled,New
SUB002171,CUST01935,Starter,2024-11-23,Monthly,49,Active,New
SUB002172,CUST01936,Enterprise,2023-11-12,Annual,899,Active,New
SUB002173,CUST01937,Starter,2024-09-20,Annual,49,Cancelled,New
SUB002174,CUST01938,Growth,2024-09-06,Annual,169.15,Cancelled,New
SUB002175,CUST01939,Enterprise,2024-11-27,Monthly,809.1,Active,New
SUB002176,CUST01940,Enterprise,2025-07-19,Annual,899,Active,New
SUB002177,CUST01941,Growth,2025-07-03,Monthly,179.1,Active,New
SUB002178,CUST01942,Starter,2025-01-11,Monthly,49,Active,New
SUB002179,CUST01943,Starter,2024-07-29,Monthly,46.55,Active,New
SUB002180,CUST01944,Enterprise,2024-08-12,Monthly,899,Active,New
SUB002181,CUST01945,Growth,2025-07-02,Monthly,179.1,Active,New
SUB002182,CUST01946,Enterprise,2024-06-01,Annual,899,Active,New
SUB002183,CUST01947,Starter,2025-01-25,Annual,49,Cancelled,New
SUB002184,CUST01948,Growth,2023-06-23,Monthly,179.1,Active,New
SUB002185,CUST01949,Starter,2025-09-17,Annual,49,Active,New
SUB002186,CUST01950,Starter,2024-09-14,Monthly,49,Active,New
SUB002187,CUST01951,Starter,2025-02-10,Monthly,39.2,Active,New
SUB002188,CUST01952,Starter,2025-11-26,Annual,49,Cancelled,New
SUB002189,CUST01953,Enterprise,2025-11-16,Monthly,809.1,Active,New
SUB002190,CUST01954,Starter,2025-07-29,Monthly,36.75,Active,New
SUB002191,CUST01955,Growth,2024-04-28,Monthly,189.05,Active,New
SUB002192,CUST01956,Growth,2025-11-28,Monthly,199,Active,New
SUB002193,CUST01957,Starter,2025-06-22,Monthly,41.65,Active,New
SUB002194,CUST01958,Growth,2024-06-09,Monthly,179.1,Active,New
SUB002195,CUST01958,Enterprise,2025-02-09,Annual,809.1,Active,Upgrade
SUB002196,CUST01959,Starter,2023-06-07,Monthly,46.55,Cancelled,New
SUB002197,CUST01960,Growth,2025-05-22,Monthly,189.05,Active,New
SUB002198,CUST01961,Growth,2024-02-27,Annual,189.05,Active,New
SUB002199,CUST01962,Growth,2025-05-10,Monthly,199,Cancelled,New
SUB002200,CUST01963,Starter,2024-07-23,Monthly,41.65,Cancelled,New
SUB002201,CUST01964,Growth,2025-01-18,Monthly,199,Active,New
SUB002202,CUST01964,Starter,2025-10-18,Annual,49,Active,Downgrade
SUB002203,CUST01965,Growth,2025-06-11,Annual,199,Active,New
SUB002204,CUST01966,Growth,2025-03-13,Monthly,159.2,Active,New
SUB002205,CUST01967,Growth,2024-04-11,Monthly,159.2,Active,New
SUB002206,CUST01968,Starter,2024-07-15,Monthly,49,Active,New
SUB002207,CUST01969,Starter,2024-09-02,Monthly,46.55,Active,New
SUB002208,CUST01970,Starter,2024-11-06,Monthly,44.1,Active,New
SUB002209,CUST01971,Starter,2023-10-14,Monthly,44.1,Active,New
SUB002210,CUST01972,Growth,2025-03-29,Monthly,199,Active,New
SUB002211,CUST01973,Growth,2025-10-29,Monthly,199,Active,New
SUB002212,CUST01974,Growth,2024-05-24,Monthly,199,Active,New
SUB002213,CUST01975,Starter,2024-08-03,Monthly,49,Active,New
SUB002214,CUST01976,Growth,2024-11-10,Annual,199,Active,New
SUB002215,CUST01977,Starter,2024-11-04,Annual,49,Cancelled,New
SUB002216,CUST01978,Starter,2025-08-22,Monthly,49,Active,New
SUB002217,CUST01979,Starter,2025-08-26,Annual,44.1,Active,New
SUB002218,CUST01980,Starter,2025-06-12,Annual,41.65,Cancelled,New
SUB002219,CUST01981,Starter,2024-03-23,Monthly,49,Cancelled,New
SUB002220,CUST01982,Growth,2023-01-25,Monthly,169.15,Active,New
SUB002221,CUST01982,Enterprise,2024-08-25,Annual,764.15,Active,Upgrade
SUB002222,CUST01983,Starter,2024-01-04,Monthly,44.1,Active,New
SUB002223,CUST01984,Enterprise,2024-06-10,Annual,899,Active,New
SUB002224,CUST01985,Growth,2025-04-27,Annual,199,Active,New
SUB002225,CUST01986,Starter,2025-11-30,Monthly,36.75,Active,New
SUB002226,CUST01987,Growth,2024-06-27,Monthly,189.05,Active,New
SUB002227,CUST01987,Enterprise,2024-10-27,Monthly,854.05,Active,Upgrade
SUB002228,CUST01988,Starter,2025-06-11,Monthly,36.75,Cancelled,New
SUB002229,CUST01989,Enterprise,2023-05-24,Monthly,899,Active,New
SUB002230,CUST01989,Growth,2024-05-24,Monthly,199,Active,Downgrade
SUB002231,CUST01990,Growth,2024-08-10,Annual,189.05,Active,New
SUB002232,CUST01991,Growth,2024-11-22,Monthly,189.05,Cancelled,New
SUB002233,CUST01992,Starter,2025-07-27,Monthly,49,Cancelled,New
SUB002234,CUST01993,Growth,2025-02-04,Monthly,199,Cancelled,New
SUB002235,CUST01994,Starter,2024-01-25,Monthly,49,Active,New
SUB002236,CUST01995,Starter,2025-11-09,Monthly,41.65,Active,New
SUB002237,CUST01996,Starter,2025-09-05,Monthly,41.65,Active,New
SUB002238,CUST01997,Starter,2024-09-19,Monthly,44.1,Active,New
SUB002239,CUST01998,Growth,2024-09-01,Monthly,169.15,Active,New
SUB002240,CUST01999,Starter,2025-01-26,Monthly,41.65,Active,New
SUB002241,CUST02000,Enterprise,2025-11-04,Annual,899,Active,New
SUB002242,CUST02001,Starter,2024-04-28,Monthly,41.65,Cancelled,New
SUB002243,CUST02002,Enterprise,2025-05-21,Monthly,809.1,Active,New
SUB002244,CUST02003,Enterprise,2025-10-26,Monthly,809.1,Active,New
SUB002245,CUST02004,Growth,2024-07-10,Monthly,199,Cancelled,New
SUB002246,CUST02005,Starter,2025-10-16,Monthly,46.55,Active,New
SUB002247,CUST02006,Starter,2025-10-08,Annual,46.55,Active,New
SUB002248,CUST02007,Starter,2025-09-30,Monthly,41.65,Active,New
SUB002249,CUST02008,Starter,2024-08-31,Annual,46.55,Cancelled,New
SUB002250,CUST02009,Enterprise,2024-06-24,Monthly,899,Active,New
SUB002251,CUST02010,Starter,2023-02-14,Annual,36.75,Cancelled,New
SUB002252,CUST02011,Enterprise,2025-10-14,Annual,899,Active,New
SUB002253,CUST02012,Starter,2025-08-06,Monthly,46.55,Active,New
SUB002254,CUST02013,Growth,2025-04-13,Monthly,199,Active,New
SUB002255,CUST02014,Growth,2025-07-24,Monthly,199,Active,New
SUB002256,CUST02014,Starter,2025-10-24,Annual,49,Active,Downgrade
SUB002257,CUST02015,Starter,2025-05-16,Monthly,44.1,Active,New
SUB002258,CUST02016,Growth,2025-01-04,Monthly,169.15,Active,New
SUB002259,CUST02017,Starter,2025-05-29,Annual,41.65,Active,New
SUB002260,CUST02018,Enterprise,2024-12-16,Monthly,899,Active,New
SUB002261,CUST02019,Growth,2024-11-10,Annual,179.1,Active,New
SUB002262,CUST02020,Starter,2025-07-06,Annual,49,Active,New
SUB002263,CUST02021,Enterprise,2025-11-21,Monthly,899,Active,New
SUB002264,CUST02022,Starter,2025-02-24,Annual,46.55,Active,New
SUB002265,CUST02022,Growth,2025-07-24,Monthly,189.05,Active,Upgrade
SUB002266,CUST02023,Starter,2025-06-27,Monthly,46.55,Active,New
SUB002267,CUST02023,Growth,2025-09-27,Monthly,189.05,Active,Upgrade
SUB002268,CUST02024,Starter,2025-05-02,Annual,44.1,Cancelled,New
SUB002269,CUST02025,Starter,2025-10-07,Monthly,49,Cancelled,New
SUB002270,CUST02026,Enterprise,2025-09-14,Monthly,899,Active,New
SUB002271,CUST02027,Enterprise,2025-05-09,Monthly,854.05,Active,New
SUB002272,CUST02028,Starter,2025-05-25,Monthly,46.55,Cancelled,New
SUB002273,CUST02029,Starter,2025-10-24,Monthly,49,Active,New
SUB002274,CUST02030,Growth,2025-03-01,Monthly,179.1,Active,New
SUB002275,CUST02031,Enterprise,2024-08-20,Monthly,854.05,Active,New
SUB002276,CUST02032,Starter,2024-07-01,Monthly,39.2,Active,New
SUB002277,CUST02033,Growth,2025-01-28,Monthly,169.15,Cancelled,New
SUB002278,CUST02034,Starter,2024-10-18,Monthly,44.1,Active,New
SUB002279,CUST02035,Growth,2025-02-25,Monthly,189.05,Active,New
SUB002280,CUST02036,Growth,2024-12-24,Monthly,169.15,Active,New
SUB002281,CUST02037,Enterprise,2024-11-23,Monthly,899,Cancelled,New
SUB002282,CUST02038,Growth,2025-09-29,Monthly,199,Active,New
SUB002283,CUST02039,Growth,2023-06-23,Annual,169.15,Active,New
SUB002284,CUST02039,Enterprise,2023-11-23,Monthly,764.15,Active,Upgrade
SUB002285,CUST02040,Enterprise,2025-07-30,Annual,854.05,Active,New
SUB002286,CUST02041,Starter,2024-09-13,Monthly,49,Cancelled,New
SUB002287,CUST02042,Growth,2024-04-17,Annual,189.05,Cancelled,New
SUB002288,CUST02043,Enterprise,2024-02-09,Annual,899,Active,New
SUB002289,CUST02044,Growth,2024-09-22,Monthly,179.1,Active,New
SUB002290,CUST02044,Starter,2025-02-22,Monthly,44.1,Active,Downgrade
SUB002291,CUST02045,Growth,2025-11-13,Monthly,199,Active,New
SUB002292,CUST02046,Growth,2025-08-15,Monthly,199,Active,New
SUB002293,CUST02047,Starter,2025-09-21,Annual,49,Cancelled,New
SUB002294,CUST02048,Enterprise,2024-10-07,Annual,719.2,Active,New
SUB002295,CUST02049,Starter,2025-01-29,Annual,41.65,Active,New
SUB002296,CUST02049,Growth,2025-04-29,Monthly,169.15,Active,Upgrade
SUB002297,CUST02050,Enterprise,2025-08-13,Monthly,899,Active,New
SUB002298,CUST02051,Enterprise,2023-09-05,Monthly,899,Active,New
SUB002299,CUST02052,Growth,2025-02-17,Annual,199,Active,New
SUB002300,CUST02053,Starter,2025-06-06,Monthly,44.1,Cancelled,New
SUB002301,CUST02054,Starter,2024-12-01,Monthly,49,Active,New
SUB002302,CUST02055,Starter,2025-11-20,Monthly,49,Cancelled,New
SUB002303,CUST02056,Starter,2025-09-05,Monthly,49,Active,New
SUB002304,CUST02057,Starter,2025-10-25,Monthly,39.2,Cancelled,New
SUB002305,CUST02058,Starter,2024-01-07,Annual,49,Active,New
SUB002306,CUST02059,Starter,2024-09-23,Monthly,49,Cancelled,New
SUB002307,CUST02060,Growth,2024-10-30,Annual,169.15,Active,New
SUB002308,CUST02061,Growth,2024-02-23,Monthly,169.15,Active,New
SUB002309,CUST02062,Starter,2024-07-06,Annual,44.1,Active,New
SUB002310,CUST02063,Enterprise,2025-11-08,Monthly,854.05,Active,New
SUB002311,CUST02064,Enterprise,2024-06-22,Monthly,854.05,Active,New
SUB002312,CUST02065,Enterprise,2025-11-09,Monthly,809.1,Active,New
SUB002313,CUST02066,Starter,2024-07-02,Monthly,49,Active,New
SUB002314,CUST02067,Growth,2023-12-21,Monthly,189.05,Active,New
SUB002315,CUST02068,Growth,2024-12-16,Monthly,189.05,Active,New
SUB002316,CUST02069,Starter,2024-03-14,Monthly,49,Active,New
SUB002317,CUST02070,Growth,2025-10-26,Monthly,189.05,Active,New
SUB002318,CUST02071,Growth,2024-01-21,Monthly,179.1,Active,New
SUB002319,CUST02072,Starter,2024-11-14,Monthly,49,Active,New
SUB002320,CUST02073,Enterprise,2025-11-10,Monthly,719.2,Active,New
SUB002321,CUST02074,Starter,2024-11-05,Annual,49,Active,New
SUB002322,CUST02075,Starter,2025-02-18,Annual,49,Active,New
SUB002323,CUST02076,Growth,2025-02-25,Monthly,199,Active,New
SUB002324,CUST02077,Enterprise,2024-07-25,Annual,809.1,Active,New
SUB002325,CUST02078,Starter,2025-11-19,Monthly,39.2,Cancelled,New
SUB002326,CUST02079,Enterprise,2025-05-23,Monthly,899,Cancelled,New
SUB002327,CUST02080,Starter,2025-05-24,Monthly,46.55,Active,New
SUB002328,CUST02081,Starter,2024-04-06,Annual,49,Active,New
SUB002329,CUST02081,Growth,2025-06-06,Monthly,199,Active,Upgrade
SUB002330,CUST02082,Starter,2025-04-18,Monthly,49,Active,New
SUB002331,CUST02083,Starter,2024-07-07,Monthly,49,Cancelled,New
SUB002332,CUST02084,Enterprise,2023-12-09,Monthly,764.15,Cancelled,New
SUB002333,CUST02085,Starter,2025-04-24,Annual,49,Active,New
SUB002334,CUST02086,Growth,2025-09-10,Monthly,199,Active,New
SUB002335,CUST02087,Starter,2025-05-20,Annual,41.65,Cancelled,New
SUB002336,CUST02088,Starter,2025-02-16,Monthly,46.55,Cancelled,New
SUB002337,CUST02089,Enterprise,2025-09-17,Monthly,899,Cancelled,New
SUB002338,CUST02090,Growth,2025-06-11,Monthly,199,Active,New
SUB002339,CUST02091,Growth,2025-09-08,Monthly,159.2,Active,New
SUB002340,CUST02092,Enterprise,2024-11-09,Monthly,899,Active,New
SUB002341,CUST02093,Growth,2025-11-18,Monthly,199,Active,New
SUB002342,CUST02094,Starter,2024-10-31,Annual,36.75,Cancelled,New
SUB002343,CUST02095,Starter,2025-08-23,Annual,46.55,Active,New
SUB002344,CUST02096,Growth,2023-09-30,Annual,189.05,Active,New
SUB002345,CUST02096,Enterprise,2025-02-28,Monthly,854.05,Active,Upgrade
SUB002346,CUST02097,Growth,2025-08-03,Annual,199,Active,New
SUB002347,CUST02098,Enterprise,2025-10-31,Monthly,809.1,Active,New
SUB002348,CUST02099,Starter,2024-07-05,Monthly,49,Active,New
SUB002349,CUST02100,Starter,2025-04-17,Monthly,49,Active,New
SUB002350,CUST02101,Starter,2025-07-17,Monthly,44.1,Cancelled,New
SUB002351,CUST02102,Starter,2025-02-25,Monthly,41.65,Active,New
SUB002352,CUST02102,Growth,2025-11-25,Annual,169.15,Active,Upgrade
SUB002353,CUST02103,Enterprise,2024-10-02,Monthly,764.15,Active,New
SUB002354,CUST02104,Starter,2025-03-18,Annual,46.55,Active,New
SUB002355,CUST02104,Growth,2025-07-18,Monthly,189.05,Active,Upgrade
SUB002356,CUST02105,Starter,2025-09-28,Annual,49,Active,New
SUB002357,CUST02105,Growth,2025-12-28,Annual,199,Active,Upgrade
SUB002358,CUST02106,Growth,2023-11-17,Monthly,199,Cancelled,New
SUB002359,CUST02107,Starter,2025-11-08,Annual,49,Cancelled,New
SUB002360,CUST02108,Growth,2023-12-24,Monthly,199,Active,New
SUB002361,CUST02109,Starter,2025-07-16,Monthly,49,Active,New
SUB002362,CUST02110,Starter,2025-09-24,Annual,44.1,Active,New
SUB002363,CUST02111,Starter,2025-04-08,Monthly,41.65,Cancelled,New
SUB002364,CUST02112,Starter,2025-09-20,Annual,49,Active,New
SUB002365,CUST02113,Starter,2023-12-25,Monthly,49,Cancelled,New
SUB002366,CUST02114,Growth,2024-12-29,Monthly,149.25,Active,New
SUB002367,CUST02114,Enterprise,2025-08-29,Monthly,674.25,Active,Upgrade
SUB002368,CUST02115,Growth,2024-09-05,Annual,199,Active,New
SUB002369,CUST02116,Enterprise,2025-10-13,Annual,899,Active,New
SUB002370,CUST02117,Starter,2025-01-27,Annual,49,Active,New
SUB002371,CUST02118,Starter,2025-10-09,Monthly,41.65,Active,New
SUB002372,CUST02119,Starter,2024-12-10,Annual,44.1,Active,New
SUB002373,CUST02120,Starter,2025-04-30,Monthly,49,Active,New
SUB002374,CUST02121,Starter,2025-06-01,Monthly,36.75,Active,New
SUB002375,CUST02122,Growth,2025-09-27,Annual,169.15,Active,New
SUB002376,CUST02123,Starter,2024-03-11,Annual,44.1,Cancelled,New
SUB002377,CUST02124,Starter,2025-09-28,Annual,49,Active,New
SUB002378,CUST02125,Growth,2025-05-03,Monthly,199,Active,New
SUB002379,CUST02125,Enterprise,2025-12-03,Annual,899,Active,Upgrade
SUB002380,CUST02126,Enterprise,2025-03-05,Monthly,899,Active,New
SUB002381,CUST02127,Starter,2024-06-18,Monthly,44.1,Active,New
SUB002382,CUST02127,Growth,2025-10-18,Monthly,179.1,Active,Upgrade
SUB002383,CUST02128,Growth,2025-07-26,Monthly,179.1,Active,New
SUB002384,CUST02129,Starter,2025-01-29,Monthly,41.65,Active,New
SUB002385,CUST02129,Growth,2025-07-29,Annual,169.15,Active,Upgrade
SUB002386,CUST02130,Starter,2025-09-14,Annual,44.1,Active,New
SUB002387,CUST02131,Enterprise,2025-09-13,Monthly,899,Cancelled,New
SUB002388,CUST02132,Growth,2025-03-15,Monthly,199,Active,New
SUB002389,CUST02133,Growth,2025-10-02,Monthly,199,Active,New
SUB002390,CUST02134,Starter,2024-07-16,Monthly,49,Active,New
SUB002391,CUST02135,Enterprise,2024-06-01,Monthly,854.05,Active,New
SUB002392,CUST02136,Growth,2025-05-03,Annual,169.15,Active,New
SUB002393,CUST02136,Enterprise,2025-12-03,Annual,764.15,Active,Upgrade
SUB002394,CUST02137,Starter,2024-07-18,Monthly,49,Cancelled,New
SUB002395,CUST02138,Starter,2023-11-17,Monthly,41.65,Active,New
SUB002396,CUST02139,Enterprise,2025-11-08,Monthly,854.05,Cancelled,New
SUB002397,CUST02140,Growth,2025-01-31,Annual,199,Active,New
SUB002398,CUST02141,Starter,2024-04-15,Monthly,39.2,Active,New
SUB002399,CUST02141,Growth,2024-08-15,Monthly,159.2,Active,Upgrade
SUB002400,CUST02142,Growth,2025-03-14,Annual,189.05,Active,New
SUB002401,CUST02142,Starter,2025-06-14,Monthly,46.55,Active,Downgrade
SUB002402,CUST02143,Growth,2025-11-01,Monthly,149.25,Active,New
SUB002403,CUST02144,Starter,2024-05-22,Monthly,49,Active,New
SUB002404,CUST02145,Enterprise,2025-02-22,Monthly,719.2,Active,New
SUB002405,CUST02146,Growth,2025-01-15,Annual,199,Active,New
SUB002406,CUST02147,Starter,2025-07-27,Monthly,41.65,Active,New
SUB002407,CUST02148,Growth,2025-02-06,Monthly,199,Active,New
SUB002408,CUST02149,Growth,2024-06-28,Annual,189.05,Active,New
SUB002409,CUST02150,Growth,2025-09-25,Monthly,199,Active,New
SUB002410,CUST02151,Starter,2025-03-27,Monthly,44.1,Cancelled,New
SUB002411,CUST02152,Enterprise,2025-07-23,Monthly,899,Active,New
SUB002412,CUST02153,Growth,2025-06-27,Monthly,199,Active,New
SUB002413,CUST02154,Growth,2024-10-25,Monthly,189.05,Active,New
SUB002414,CUST02154,Enterprise,2025-04-25,Monthly,854.05,Active,Upgrade
SUB002415,CUST02155,Starter,2024-12-29,Annual,49,Cancelled,New
SUB002416,CUST02156,Starter,2025-07-22,Annual,49,Active,New
SUB002417,CUST02156,Growth,2025-11-22,Annual,199,Active,Upgrade
SUB002418,CUST02157,Enterprise,2025-10-20,Monthly,899,Active,New
SUB002419,CUST02158,Starter,2023-05-04,Monthly,46.55,Active,New
SUB002420,CUST02158,Growth,2025-08-04,Monthly,189.05,Active,Upgrade
SUB002421,CUST02159,Growth,2025-08-30,Monthly,189.05,Active,New
SUB002422,CUST02160,Starter,2024-10-21,Monthly,44.1,Active,New
SUB002423,CUST02161,Starter,2023-11-08,Monthly,39.2,Active,New
SUB002424,CUST02162,Starter,2024-11-10,Annual,49,Cancelled,New
SUB002425,CUST02163,Growth,2024-02-08,Monthly,159.2,Cancelled,New
SUB002426,CUST02164,Growth,2025-06-24,Monthly,199,Active,New
SUB002427,CUST02164,Enterprise,2025-10-24,Monthly,899,Active,Upgrade
SUB002428,CUST02165,Growth,2025-11-08,Monthly,199,Cancelled,New
SUB002429,CUST02166,Starter,2025-10-24,Monthly,49,Active,New
SUB002430,CUST02167,Starter,2024-11-03,Monthly,46.55,Cancelled,New
SUB002431,CUST02168,Growth,2025-10-07,Monthly,199,Active,New
SUB002432,CUST02169,Enterprise,2025-09-25,Monthly,899,Active,New
SUB002433,CUST02170,Growth,2025-10-06,Monthly,179.1,Active,New
SUB002434,CUST02171,Starter,2025-05-10,Monthly,41.65,Active,New
SUB002435,CUST02172,Enterprise,2024-03-03,Monthly,719.2,Cancelled,New
SUB002436,CUST02173,Enterprise,2024-01-23,Monthly,809.1,Active,New
SUB002437,CUST02174,Enterprise,2025-07-25,Monthly,899,Cancelled,New
SUB002438,CUST02175,Growth,2025-04-14,Monthly,199,Active,New
SUB002439,CUST02176,Growth,2025-03-18,Monthly,189.05,Active,New
SUB002440,CUST02176,Enterprise,2025-07-18,Monthly,854.05,Active,Upgrade
SUB002441,CUST02177,Starter,2024-11-22,Monthly,41.65,Cancelled,New
SUB002442,CUST02178,Enterprise,2024-08-24,Annual,764.15,Active,New
SUB002443,CUST02179,Enterprise,2025-09-07,Monthly,899,Active,New
SUB002444,CUST02180,Starter,2024-06-14,Monthly,44.1,Cancelled,New
SUB002445,CUST02181,Starter,2025-08-14,Monthly,49,Active,New
SUB002446,CUST02182,Growth,2024-12-14,Monthly,159.2,Cancelled,New
SUB002447,CUST02183,Starter,2024-05-30,Monthly,41.65,Active,New
SUB002448,CUST02184,Starter,2025-02-12,Monthly,44.1,Cancelled,New
